,date,tic,close,high,low,open,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence,llm_sentiment,Confidence_Sen,llm_risk,Confidence_Risk
393,2023-02-23,MSFT,251.28428649902344,256.8399963378906,250.47999572753903,255.55999755859372,29219100.0,3.0,3.579820937503939,271.68293950836807,237.5606533261046,52.44089380125624,15.208149689458937,8.67404092706752,248.0314748128255,243.1868403116862,21.13999938964844,422.7470925337978,3.0,0.5,4.0,0.85
394,2023-02-23,MU,58.09761428833008,59.75,57.43999862670898,59.13999938964844,16094600.0,3.0,0.1284628684795663,63.793015468984905,56.42108822974557,51.07550285777058,-50.27428006767209,4.870744397278759,59.35680974324544,56.03946323394776,21.13999938964844,422.7470925337978,,,,
395,2023-02-23,NFLX,323.6499938964844,331.2799987792969,314.29998779296875,331.2300109863281,13238700.0,3.0,0.8656040733225723,378.7523856027616,331.5636086599337,48.82154941251248,-131.65878819242516,25.44802632093531,349.78033142089845,326.2711664835612,21.13999938964844,422.7470925337978,,,,
396,2023-02-23,NVDA,23.64679908752441,23.88800048828125,23.024999618530277,23.440000534057617,1117995000.0,3.0,1.0879179766136955,23.69117450114219,19.04504089955361,63.77605442113225,128.39153659430292,40.435616977255954,20.13695329030355,18.03879542350769,21.13999938964844,422.7470925337978,4.0,0.7,3.0,0.5
397,2023-02-23,NXPI,175.10134887695312,181.82000732421875,177.11000061035156,181.27999877929688,2013400.0,3.0,2.683113557120663,191.5552484905178,170.5201680744236,52.82162074790836,-11.01283077424037,0.0874801355386409,175.69440460205078,166.8068603515625,21.13999938964844,422.7470925337978,,,,
398,2023-02-23,ODFL,170.997802734375,173.80499267578125,170.31500244140625,172.76499938964844,878000.0,3.0,3.717996192486368,189.6675640313041,158.5874606879342,56.804448750498814,17.444919147485002,11.243232181349956,168.31673075358074,156.57475153605142,21.13999938964844,422.7470925337978,3.0,0.6,3.0,0.65
399,2023-02-23,ON,78.38999938964844,79.91000366210938,76.19000244140625,79.37999725341797,14747900.0,3.0,2.8401768359877053,90.01127090134698,71.08272705397529,54.80755529160941,22.635901906848623,2.1268921570194377,76.00966631571451,71.2751662572225,21.13999938964844,422.7470925337978,4.0,0.7,2.0,0.85
400,2023-02-23,ORLY,841.1599731445312,847.75,831.6900024414062,847.75,363700.0,3.0,11.673853544737767,884.6370528336543,760.6519425276738,54.21841787382785,71.71310853292623,2.3459072057413466,816.6866638183594,825.7054962158203,21.13999938964844,422.7470925337978,,,,
401,2023-02-23,PANW,94.37000274658205,94.49500274658205,91.29499816894533,93.8000030517578,24641000.0,3.0,3.9689997592876978,92.44387116318516,74.00562911147303,65.29335759086248,180.07067093967683,43.46957230543116,79.3985003153483,77.81949996948242,21.13999938964844,422.7470925337978,4.0,0.8,3.0,0.5
402,2023-02-23,PAYX,105.54576873779295,111.81999969482422,110.33000183105467,111.04000091552734,1266900.0,3.0,-1.1019080642206518,112.96153851631438,104.49878176566806,44.64727900042382,-154.33248265222966,30.0936317108214,109.62943166097006,110.63355369567871,21.13999938964844,422.7470925337978,,,,
403,2023-02-23,PCAR,67.63572692871094,73.91000366210938,73.22000122070312,73.58000183105469,2003000.0,3.0,1.1587554393937154,69.48745192368332,65.91492844741043,58.45126127554895,45.380151997246,6.162273040425332,66.09713961283366,63.6556303024292,21.13999938964844,422.7470925337978,3.0,0.65,2.0,0.7
404,2023-02-23,PEP,166.07171630859375,176.99000549316406,174.99000549316406,176.66000366210938,3801400.0,3.0,0.4353836481538451,168.72000198505887,157.60800399638643,51.242657883790905,74.39319779107038,12.800810870335123,163.03119150797525,167.15901616414388,21.13999938964844,422.7470925337978,3.0,0.5,3.0,0.6
405,2023-02-23,QCOM,120.53421783447266,127.2300033569336,123.66999816894533,126.61000061035156,6440200.0,3.0,0.5337832379926368,133.1467278063525,118.1184241711866,50.89017360556996,-41.37415798834391,1.265519789545288,123.1028221130371,117.05991566975912,21.13999938964844,422.7470925337978,4.0,0.85,1.0,0.9
406,2023-02-23,REGN,759.6599731445312,765.0,744.280029296875,744.8099975585938,553300.0,3.0,4.048281223807521,779.8773101294985,728.6366913353452,53.90498199397579,56.63604690836473,11.45399986472282,744.0189982096355,739.3376647949219,21.13999938964844,422.7470925337978,,,,
407,2023-02-23,ROST,109.1061553955078,112.52999877929688,110.55999755859376,112.22000122070312,1875600.0,3.0,-0.9125207166119508,118.13244658639093,108.95496109793524,47.17741372760519,-179.14915004365454,22.81550859427469,114.20834910074868,114.09121996561686,21.13999938964844,422.7470925337978,4.0,0.7,2.0,0.7
408,2023-02-23,SBUX,99.30085754394533,105.51000213623048,102.62999725341795,105.51000213623048,6857900.0,3.0,0.2434622536968191,106.081618095797,99.01295130117563,50.806883759402034,-137.59836207594293,14.436825360730309,102.10066146850586,99.44154268900552,21.13999938964844,422.7470925337978,3.0,0.7,3.0,0.65
409,2023-02-23,SIRI,42.160186767578125,44.09999847412109,43.400001525878906,43.900001525878906,1417770.0,3.0,-3.4234637717056486,58.589809628346494,38.093641070506045,25.145778777161052,-116.89426666744154,82.26376551850883,51.00955251057943,54.31777400970459,21.13999938964844,422.7470925337978,4.0,0.7,1.0,0.9
410,2023-02-23,SNPS,365.4800109863281,367.5499877929688,359.3299865722656,360.0,1203400.0,3.0,5.172420472171268,376.56076915064574,346.3412328024793,56.620331549157626,69.63559807026199,20.198933015593067,354.16600036621094,340.741167195638,21.13999938964844,422.7470925337978,,,,
411,2023-02-23,TMUS,142.00599670410156,146.42999267578125,142.6300048828125,146.41000366210938,5563000.0,3.0,0.2677497418065684,148.31878409379792,138.87127175337005,49.17440805074168,-65.63349918911005,20.623872277967397,143.8005864461263,142.69250768025717,21.13999938964844,422.7470925337978,3.0,0.5,2.0,0.85
412,2023-02-23,TSLA,202.07000732421875,205.13999938964844,196.3300018310547,203.91000366210935,146360000.0,3.0,13.881023125207406,222.38930077530887,163.96669898055052,56.82838051567097,68.87051745944393,24.1915839867052,172.85566635131835,160.6709996541341,21.13999938964844,422.7470925337978,2.0,0.7,1.0,0.85
413,2023-02-23,TXN,163.13182067871094,173.02000427246094,168.49000549316406,172.75,4856600.0,3.0,-0.3787033691220642,175.77527180238854,159.6995634026896,49.12630865824427,-132.72181529393902,12.06578127000778,167.11052652994792,164.38263880411785,21.13999938964844,422.7470925337978,3.0,0.65,1.0,0.9
414,2023-02-23,VRSK,171.79705810546875,175.4600067138672,171.77999877929688,174.08999633789062,1137600.0,3.0,-1.469981766311463,182.7359408798385,169.83723874662633,45.94767611713026,-137.9075595699514,27.83495783232992,177.6016591389974,177.3783172607422,21.13999938964844,422.7470925337978,,,,
415,2023-02-23,VRTX,292.57000732421875,296.260009765625,290.7200012207031,293.9100036621094,750700.0,3.0,-3.259646442247288,325.7829181168983,280.8820812727501,45.94242684984227,-84.43014637923466,17.457459447770745,304.54566650390626,303.10799916585285,21.13999938964844,422.7470925337978,4.0,0.7,3.0,0.65
416,2023-02-23,WBA,31.63903045654297,36.5,35.95000076293945,36.459999084472656,4492300.0,3.0,-0.0832470039347335,32.42917197143619,31.020630236510588,48.33669915859446,-28.099817832019905,13.70812084759407,31.57405128479004,32.68956600824992,21.13999938964844,422.7470925337978,4.0,0.7,3.0,0.65
417,2023-02-23,WBD,15.729999542236328,15.789999961853027,15.289999961853027,15.43000030517578,27591400.0,3.0,0.6599654688522314,16.008083699705267,14.12491629266534,60.888195268776855,95.16583340820098,35.212124697890566,14.431666692097982,12.433166646957398,21.13999938964844,422.7470925337978,,,,
418,2023-02-23,WDAY,187.2100067138672,188.58999633789065,183.4499969482422,186.80999755859372,1643500.0,3.0,3.61747130302291,194.61775978392933,176.70323936157848,56.80981640831729,55.71290775658506,16.597441472846597,180.10633188883463,173.31216583251953,21.13999938964844,422.7470925337978,4.0,0.75,2.0,0.7
419,2023-02-23,XEL,61.76290512084961,67.06999969482422,66.01000213623047,66.9000015258789,2415800.0,3.0,-0.599558487412807,65.06510786999301,61.81842598925993,44.22236012324528,-142.5603133627449,30.424030617603364,63.93465360005697,64.52948652903238,21.13999938964844,422.7470925337978,4.0,0.7,2.0,0.7
420,2023-02-24,AAPL,145.40492248535156,147.19000244140625,145.72000122070312,147.11000061035156,55469600.0,4.0,2.3739522275121203,156.20861141641117,141.52051913778809,51.74432354420448,6.941009574503943,17.21159202777617,144.82767842610676,139.78948809305828,21.670000076293945,174.92832949413057,3.0,0.65,3.0,0.65
421,2023-02-24,ADBE,320.5400085449219,329.760009765625,318.6000061035156,328.1199951171875,8444500.0,4.0,-3.495542036867846,401.43746005894906,334.36154201624623,41.71719343742332,-195.20443581013524,30.354399844783558,362.7266693115234,349.43466796875,21.670000076293945,174.92832949413057,3.0,0.5,3.0,0.5
422,2023-02-24,ADI,177.3482666015625,183.8699951171875,181.6100006103516,183.27999877929688,3177900.0,4.0,4.452440469128788,188.83916720824692,160.86901608032727,57.33981009507404,59.58000012213968,22.29949317918237,170.49590403238932,165.6491589864095,21.670000076293945,174.92832949413057,3.0,0.65,2.0,0.7
423,2023-02-24,ADP,212.0013732910156,222.02999877929688,219.69000244140625,219.69000244140625,1812800.0,4.0,-2.98674574791724,219.90999250720768,210.8179326026556,42.20698843273084,-94.9441795512093,33.586464643535244,218.99155985514324,228.80757904052732,21.670000076293945,174.92832949413057,,,,
424,2023-02-24,ADSK,192.52999877929688,205.1100006103516,191.44000244140625,203.19000244140625,4971500.0,4.0,1.7663900934910828,236.0767692179142,202.8592308431209,44.07694526908067,-126.79227630599304,21.25958613957216,213.97533315022787,203.4584991455078,21.670000076293945,174.92832949413057,4.0,0.8,1.0,0.9
425,2023-02-24,AEP,84.26399993896484,90.91999816894533,89.16999816894531,89.44000244140625,3248100.0,4.0,-0.5490217136233753,87.50371804389101,82.65769095269101,46.68920978943088,-94.6578037348148,29.292900539353692,85.4356206258138,87.0349349975586,21.670000076293945,174.92832949413057,,,,
426,2023-02-24,ALGN,306.2799987792969,306.7799987792969,297.260009765625,297.4700012207031,699700.0,4.0,14.234186255576615,369.61821533564574,261.01378844853394,59.00193846387516,21.10886431326788,19.31554122812389,292.4283350626628,248.38983459472652,21.670000076293945,174.92832949413057,,,,
427,2023-02-24,AMAT,109.68952178955078,112.0999984741211,110.37999725341795,111.01000213623048,5808400.0,4.0,0.6791645763382945,121.55755644514204,105.78395737932082,51.60830291693299,-50.39521685110662,7.794610095645743,112.21466623942057,107.1496348063151,21.670000076293945,174.92832949413057,,,,
428,2023-02-24,AMD,78.08999633789062,78.80999755859375,76.94000244140625,77.75,46700000.0,4.0,1.3175026652689468,90.20739855128436,72.29960065525859,52.37956336815565,-2.0080394313665977,9.425038296551604,78.26899973551433,73.13799978892008,21.670000076293945,174.92832949413057,4.0,0.7,2.0,0.7
429,2023-02-24,AMGN,221.14227294921875,237.05999755859372,233.1199951171875,236.8300018310547,1853900.0,4.0,-5.464454947898076,237.58685563455285,219.13091475118932,36.405752000208565,-97.9373852828729,52.185771154928005,234.6035624186198,245.0979311625163,21.670000076293945,174.92832949413057,,,,
430,2023-02-24,AMZN,93.5,94.13999938964844,92.31999969482422,93.52999877929688,57053800.0,4.0,-0.2205648830058635,108.82056868888012,91.47943207405932,46.72266482954388,-126.29358672693994,9.361845966896151,98.96900024414064,93.61983337402344,21.670000076293945,174.92832949413057,,,,
431,2023-02-24,ANSS,291.3399963378906,293.8099975585937,288.2200012207031,289.7799987792969,987600.0,4.0,6.655282942567226,290.19711834750177,257.26988299527164,61.15263478248714,184.2003616315248,49.673866395949,267.8300008138021,256.0336664835612,21.670000076293945,174.92832949413057,,,,
432,2023-02-24,ASML,608.75244140625,624.6699829101562,612.719970703125,619.4299926757812,995700.0,4.0,-0.8583895018762178,688.4624228113062,610.007676065647,49.646679582589,-203.36142962144527,3.31771118804128,649.3588500976563,612.5865051269532,21.670000076293945,174.92832949413057,3.0,0.65,2.0,0.7
433,2023-02-24,AVGO,55.73857116699219,58.02399826049805,57.36100006103516,57.75299835205078,15353000.0,4.0,0.1808633210103707,59.48462410965714,55.32303427657333,51.984541643562,-76.37441966460017,3.2933271488643943,56.91913782755534,55.039313570658365,21.670000076293945,174.92832949413057,,,,
434,2023-02-24,AZN,64.54251861572266,66.8499984741211,66.08000183105469,66.73999786376953,4530000.0,4.0,0.3278596297949576,68.80813544782409,59.27094017473451,50.746116243608505,-22.28086425447355,9.47076898907441,64.7058671315511,65.34823246002198,21.670000076293945,174.92832949413057,,,,
435,2023-02-24,BIIB,270.0199890136719,273.2699890136719,267.5299987792969,269.7099914550781,904500.0,4.0,-3.762638346868698,298.58363832777144,267.71735654527544,44.67396029533759,-183.94076565265289,26.99900281137376,284.8719980875651,284.8228322347005,21.670000076293945,174.92832949413057,4.0,0.7,2.0,0.7
436,2023-02-24,BKNG,2430.92626953125,2489.2099609375,2405.0400390625,2430.0,563700.0,4.0,43.34378375742017,2494.953551574544,2357.5042365113945,60.50259324993329,51.74333295763859,13.399494694934766,2393.07880859375,2208.0457560221357,21.670000076293945,174.92832949413057,2.0,0.7,2.0,0.7
437,2023-02-24,BKR,29.08324241638184,30.51000022888184,29.76000022888184,30.0,4751300.0,4.0,0.0112602402654893,31.96573807823449,28.438671521069708,50.64149784991897,-115.00448166878115,14.557697310213344,29.97987340291341,28.765898577372237,21.670000076293945,174.92832949413057,4.0,0.7,3.0,0.7
438,2023-02-24,CDNS,193.7400054931641,195.3699951171875,192.4499969482422,192.6499938964844,1180500.0,4.0,5.37330151077785,201.4305732407113,178.11242755274571,59.38231514832926,89.39752717193879,32.68521212081996,185.4096669514974,174.62749964396158,21.670000076293945,174.92832949413057,4.0,0.75,3.0,0.5
439,2023-02-24,CHTR,374.80999755859375,378.2999877929688,373.25,376.6799926757813,1013300.0,4.0,0.2247349493280239,415.5298386160355,375.1261550363083,48.10943155541016,-163.75670935482933,9.688159720443217,394.44033203125,374.7820002237956,21.670000076293945,174.92832949413057,,,,
440,2023-02-24,CMCSA,34.87358093261719,37.29999923706055,36.88999938964844,37.0099983215332,18159200.0,4.0,-0.0775544457412209,38.61257583290645,34.94145630210331,48.49906986158064,-197.2913176748401,10.225754475432185,36.86105842590332,35.14467089970906,21.670000076293945,174.92832949413057,,,,
441,2023-02-24,COST,472.2227783203125,490.3599853515625,484.7000122070313,488.5799865722656,1587600.0,4.0,1.5441923335325782,505.7564800713327,472.3290362860892,48.23258461777279,-68.32442997175544,10.494539814846869,482.2402353922526,470.7276555379232,21.670000076293945,174.92832949413057,3.0,0.6,3.0,0.65
442,2023-02-24,CPRT,34.6150016784668,34.6349983215332,34.14500045776367,34.349998474121094,5823600.0,4.0,0.6255274001804594,35.32867550947203,33.32632517717348,59.37333949760156,59.71827661884892,24.55210930125561,33.52900015513102,32.38208328882853,21.670000076293945,174.92832949413057,,,,
443,2023-02-24,CSCO,45.608497619628906,48.900001525878906,48.16999816894531,48.810001373291016,17251600.0,4.0,0.3658788136536017,47.781128929799735,43.543110801035226,52.28637374026884,20.779864588083093,0.7054011977230992,45.42253761291504,45.29729881286621,21.670000076293945,174.92832949413057,,,,
444,2023-02-24,CSGP,70.7300033569336,71.05000305175781,69.62000274658203,69.62000274658203,2844300.0,4.0,-1.4213809736145464,81.55250980428534,71.36249111124201,40.51042567626345,-283.7553452028089,36.21934209182217,77.2273338317871,78.10983378092448,21.670000076293945,174.92832949413057,,,,
445,2023-02-24,CSX,29.907337188720703,30.81999969482422,30.209999084472656,30.38999938964844,12648000.0,4.0,-0.2346391950386106,31.944837477787143,28.882311913387174,47.93122681807064,-86.93827479254182,28.044325357061737,30.59853000640869,30.681038983662923,21.670000076293945,174.92832949413057,3.0,0.6,3.0,0.5
446,2023-02-24,CTAS,105.0041046142578,109.05999755859376,107.3375015258789,107.9574966430664,1021600.0,4.0,-0.2790275569236797,108.07891637897028,104.48086755657658,48.29743019036562,-129.87446446173422,37.407914306249005,106.15038452148436,107.5214480082194,21.670000076293945,174.92832949413057,,,,
447,2023-02-24,CTSH,62.00481796264648,63.959999084472656,63.130001068115234,63.4900016784668,2293600.0,4.0,0.4675047664508156,67.50150087818074,61.385692420159096,51.54757565149526,-67.12745870191377,8.472115663177972,63.40855356852214,59.95290832519531,21.670000076293945,174.92832949413057,,,,
448,2023-02-24,DLTR,144.0,144.05999755859375,139.75,140.52999877929688,2421300.0,4.0,-0.9435456617941612,155.49756427589702,141.82543377097798,46.9561319148458,-157.19755032120312,29.510055201561293,148.24366556803386,146.14433263142902,21.670000076293945,174.92832949413057,3.0,0.65,1.0,0.9
449,2023-02-24,DXCM,110.08999633789062,111.4800033569336,109.3499984741211,110.41999816894533,1540200.0,4.0,0.9405805036872436,121.03280208359368,102.09819767226568,49.59999329329731,9.503738590609798,26.5514330743392,110.0066665649414,112.26716651916504,21.670000076293945,174.92832949413057,4.0,0.7,1.0,0.9
450,2023-02-24,EA,108.5284194946289,110.2699966430664,109.4499969482422,109.73999786376952,1997000.0,4.0,-3.271725625804109,125.94275136429584,101.71580042403424,35.910985812013124,-86.45767997416483,44.117904286083295,117.4309071858724,120.3172206878662,21.670000076293945,174.92832949413057,3.0,0.7,2.0,0.85
451,2023-02-24,EBAY,43.19830703735352,45.25,44.310001373291016,44.709999084472656,5795000.0,4.0,-0.0038480036188275,49.818128824371406,43.76031813607781,47.34785713482013,-160.12869503481411,23.254317505506357,46.2114252726237,43.67514985402425,21.670000076293945,174.92832949413057,,,,
452,2023-02-24,ENPH,198.9600067138672,203.16000366210935,196.25,199.4600067138672,2776800.0,4.0,-10.550356983175618,232.21309284579277,194.67891154873848,38.54231997435316,-114.4300516820665,7.339794064417425,218.9866683959961,255.12716751098637,21.670000076293945,174.92832949413057,4.0,0.75,4.0,0.85
453,2023-02-24,EXC,38.61914825439453,41.41999816894531,40.90999984741211,41.09999847412109,7671700.0,4.0,-7.30025677029289e-05,40.07637969737546,37.05872696156008,49.926307524011605,-46.30185204078041,9.705260168082267,38.77296994527181,39.0986888885498,21.670000076293945,174.92832949413057,,,,
454,2023-02-24,FANG,129.15475463867188,143.77999877929688,139.24000549316406,140.17999267578125,2199400.0,4.0,-0.7402984573599269,138.42812295739577,120.3830037515886,50.155316624670114,-43.61418187345557,5.670644213047053,130.65662434895833,127.6717695871989,21.670000076293945,174.92832949413057,3.0,0.65,1.0,0.9
455,2023-02-24,FAST,48.87826156616211,51.34000015258789,50.369998931884766,50.66999816894531,2300300.0,4.0,0.5561473778072639,52.68486986535463,47.02046460730162,52.277434180910056,0.7947897574671627,6.743294639130133,48.61458473205566,47.48844114939372,21.670000076293945,174.92832949413057,,,,
456,2023-02-24,FTNT,58.86000061035156,59.84999847412109,58.56999969482422,59.38999938964844,3730400.0,4.0,2.411996603874755,65.08045183218373,49.360548152557485,56.887184858798136,66.39196221394336,25.341902876488327,54.813999811808266,52.77449970245361,21.670000076293945,174.92832949413057,,,,
457,2023-02-24,GILD,74.61122131347656,82.30000305175781,80.33000183105469,82.2699966430664,6290000.0,4.0,-0.478802291977658,81.31153583131768,74.91598492063545,45.01821776395502,-183.4631822597956,32.4562211660469,78.05964711507161,79.02381108601888,21.670000076293945,174.92832949413057,,,,
458,2023-02-24,GOOG,89.03010559082031,90.12999725341795,88.86000061035156,89.62999725341797,31295600.0,4.0,-1.3593627199011848,108.4824044552924,86.5667639407037,44.31391845315847,-129.5664059918148,16.057835847879225,96.84037653605144,94.38735733032226,21.670000076293945,174.92832949413057,4.0,0.7,3.0,0.65
459,2023-02-24,GOOGL,88.80805969238281,89.88999938964844,88.58000183105469,89.44000244140625,36585100.0,4.0,-1.186138612188557,107.55979378645924,86.45090109879466,44.55352851749565,-129.87212092694506,15.067935575449878,96.12155151367188,93.78668225606285,21.670000076293945,174.92832949413057,,,,
460,2023-02-24,HON,184.9371795654297,193.88999938964844,190.8600006103516,193.88999938964844,3305500.0,4.0,-3.1871318127085715,201.87049572657253,185.02424914647435,41.5506774655456,-183.38145481384169,44.12151874267568,195.3555852254232,199.77104771931965,21.670000076293945,174.92832949413057,,,,
461,2023-02-24,IDXX,468.1700134277344,470.6799926757813,462.2900085449219,467.6700134277344,319400.0,4.0,4.065328588872546,515.0617526001374,465.15325289302666,51.89059756203924,-152.941920179143,9.9344731835708,487.71600240071615,455.1248331705729,21.670000076293945,174.92832949413057,,,,
462,2023-02-24,ILMN,191.23541259765625,194.5330810546875,190.1361846923828,193.14202880859372,1019365.0,4.0,-1.3635623532662748,219.1773493887241,187.3635090707485,46.21547131062194,-112.17853407743384,11.06264232530699,202.4156941731771,200.27059020996091,21.670000076293945,174.92832949413057,,,,
463,2023-02-24,INTC,24.53732681274414,25.350000381469727,24.920000076293945,25.21999931335449,44089900.0,4.0,-0.6639577646659234,29.855339570783556,24.55779309675795,40.914004394487534,-225.61888939064997,30.47323309239265,27.665739822387696,27.272973664601643,21.670000076293945,174.92832949413057,4.0,0.7,3.0,0.5
464,2023-02-24,INTU,414.4414978027344,429.989990234375,404.1099853515625,404.989990234375,4044700.0,4.0,1.5041154992057957,436.8245513662392,390.3842254892296,52.70909593518717,41.08489107438374,25.600943523118165,406.3395009358724,397.3947799682617,21.670000076293945,174.92832949413057,,,,
465,2023-02-24,ISRG,231.0500030517578,232.38999938964844,229.0399932861328,230.6100006103516,1416900.0,4.0,-6.071791253534229,259.61215907995705,228.9308401876211,42.14225732750928,-165.50761805334585,39.47770296499768,247.89766693115237,257.8761655171712,21.670000076293945,174.92832949413057,,,,
466,2023-02-24,KDP,33.96406555175781,35.91999816894531,35.45000076293945,35.900001525878906,5762100.0,4.0,0.0916814428618693,34.319534268172944,32.81050265809658,49.58892533380062,96.51843594477758,15.895683594072372,33.46553370157878,34.133788108825684,21.670000076293945,174.92832949413057,,,,
467,2023-02-24,KLAC,373.1908874511719,384.2999877929688,377.7699890136719,382.2099914550781,726400.0,4.0,-4.766198100640906,412.1070632935919,367.94808197008,47.665361075552106,-144.69077113239786,4.732912946185616,396.66969706217446,388.7831634521484,21.670000076293945,174.92832949413057,,,,
468,2023-02-24,LRCX,42.46310043334961,48.382999420166016,47.36800003051758,47.72600173950195,10353000.0,4.0,0.1853006482391279,48.54845481878075,41.22089065546242,50.69212605966692,-57.63398906793884,7.3721204748245155,44.036996078491214,41.58272431691488,21.670000076293945,174.92832949413057,,,,
469,2023-02-24,LULU,308.1000061035156,313.3299865722656,305.82000732421875,313.3299865722656,1287600.0,4.0,-0.5371233417791927,327.06603526590976,302.8009630251059,46.45645453476609,-78.29440841705782,7.362526197400284,314.60533142089844,324.23899943033854,21.670000076293945,174.92832949413057,,,,
470,2023-02-24,MAR,167.2836456298828,170.67999267578125,169.0,169.47000122070312,1642400.0,4.0,1.9916465982438751,176.38571729624732,164.8411900523855,53.96340785455363,-12.669084431653534,3.930816262418416,167.82957153320314,159.9323768615723,21.670000076293945,174.92832949413057,,,,
471,2023-02-24,MCHP,76.72891998291016,80.4000015258789,79.44000244140625,80.08000183105469,4280200.0,4.0,1.2774879157400392,85.07460808550911,73.27354636395378,53.239021626822726,0.1474559310033313,5.102462504119793,76.765207417806,73.61271781921387,21.670000076293945,174.92832949413057,,,,
472,2023-02-24,MDLZ,62.38320541381836,65.77999877929688,65.0199966430664,65.7300033569336,5240300.0,4.0,0.0876512529458892,63.95042180384586,61.17097101841976,50.54956380618152,-4.786713040779767,0.7298494425190992,62.39081916809082,62.97632662455241,21.670000076293945,174.92832949413057,,,,
473,2023-02-24,MELI,1156.8800048828125,1181.699951171875,1118.81005859375,1163.25,1089900.0,4.0,20.501079663148857,1233.749489763182,1075.5605077954117,58.291044920468806,35.339071108825586,30.61362196184564,1134.4736694335938,1006.4763356526691,21.670000076293945,174.92832949413057,,,,
474,2023-02-24,META,169.74159240722656,170.72000122070312,167.66000366210938,168.63999938964844,19791300.0,4.0,7.540621820951486,198.3927161596756,145.93098836913302,59.94839763136786,28.683960949862183,33.33508101679066,161.0245620727539,140.43737093607584,21.670000076293945,174.92832949413057,,,,
475,2023-02-24,MNST,50.6150016784668,50.83000183105469,50.09999847412109,50.83000183105469,4187200.0,4.0,0.091134666329232,52.53921036932442,50.518290469908976,49.817117455954,-97.0951439275174,11.878297668300371,51.2766668955485,50.989000193278,21.670000076293945,174.92832949413057,,,,
476,2023-02-24,MRVL,43.51461410522461,44.81999969482422,43.58000183105469,44.4900016784668,9142100.0,4.0,0.6628846366989833,48.10467699887084,41.35283948062135,51.4607864974672,13.738616164809375,13.421506141070926,43.44548250834147,41.29898662567139,21.670000076293945,174.92832949413057,2.0,0.65,3.0,0.65
477,2023-02-24,MSFT,245.8101959228516,251.0,248.1000061035156,249.9600067138672,24990900.0,4.0,2.6106011102851028,271.5536294739102,237.87140714718356,50.05409316093602,-17.347635334262094,4.475689964940946,248.4930409749349,243.31940155029295,21.670000076293945,174.92832949413057,4.0,0.7,1.0,0.9
478,2023-02-24,MU,57.53395080566406,58.369998931884766,57.34999847412109,57.70000076293945,9867400.0,4.0,0.015433948783496,63.60984828179739,56.1473866730366,50.218935074955205,-76.8616627970982,4.216896926008048,59.36076545715332,56.08159987131754,21.670000076293945,174.92832949413057,4.0,0.7,3.0,0.65
479,2023-02-24,NFLX,317.1499938964844,321.5,314.5199890136719,319.29998779296875,6830700.0,4.0,-1.5066846680924186,381.35512615416206,324.188867986463,47.17974235807728,-153.06133592804943,25.44802632093532,349.4433308919271,326.870832824707,21.670000076293945,174.92832949413057,,,,
480,2023-02-24,NVDA,23.26907157897949,23.474000930786133,22.94700050354004,23.225000381469727,589716000.0,4.0,1.1344827010838436,23.888227701285214,19.19613394727436,62.459190330448216,113.0509081229438,39.2214365315153,20.37960999806722,18.163089116414387,21.670000076293945,174.92832949413057,4.0,0.75,3.0,0.5
481,2023-02-24,NXPI,171.10572814941406,178.05999755859375,175.3699951171875,177.75999450683594,1791500.0,4.0,1.848553540208144,191.9001755794135,169.86952199138724,50.76190284462851,-41.594848723518126,4.035875949317585,175.9565877278646,167.0254348754883,21.670000076293945,174.92832949413057,,,,
482,2023-02-24,ODFL,168.15513610839844,171.4550018310547,167.60000610351562,168.85000610351562,1428000.0,4.0,3.048148883932072,188.55488437563704,160.7049911126442,54.82478773140575,-4.325313717942796,3.0180305154374656,168.7535369873047,156.9999890645345,21.670000076293945,174.92832949413057,3.0,0.7,2.0,0.7
483,2023-02-24,ON,76.27999877929688,77.12000274658203,75.5199966430664,77.0999984741211,16700000.0,4.0,2.2596691765076717,89.8097361377588,71.54426166497556,52.61364611820839,0.8850250415678577,4.804137005780112,76.39799969991049,71.38049958546956,21.670000076293945,174.92832949413057,3.0,0.65,4.0,0.7
484,2023-02-24,ORLY,831.8200073242188,838.3400268554688,830.47998046875,832.4199829101562,324500.0,4.0,10.036408012596098,885.4292532037036,762.9787424017652,52.36440616844349,50.46168894129341,3.2712515661113875,816.8973307291667,825.359829711914,21.670000076293945,174.92832949413057,4.0,0.7,2.0,0.7
485,2023-02-24,PANW,93.31500244140624,93.86000061035156,92.20999908447266,92.5,12462600.0,4.0,4.234964467123945,93.99235089531982,73.83314959296143,63.87236037550877,163.03514423622804,43.46957230543117,80.23050028483073,77.94650001525879,21.670000076293945,174.92832949413057,2.0,0.7,3.0,0.5
486,2023-02-24,PAYX,105.22341918945312,111.26000213623048,109.4499969482422,109.91000366210938,1569900.0,4.0,-1.2175235082154217,113.08408385372836,104.05874985598842,44.29302899704096,-161.48075729591446,33.83807803001471,109.37982508341472,110.4963503519694,21.670000076293945,174.92832949413057,,,,
487,2023-02-24,PCAR,66.5858154296875,72.7300033569336,71.75,72.30000305175781,2483900.0,4.0,0.9808911291893168,69.38832603534179,65.80557273785156,55.707518246146826,8.500515251764956,7.007440633892145,66.25546684265137,63.73757953643799,21.670000076293945,174.92832949413057,,,,
